name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,commercial_lighting_with_current_leds.run_measure,commercial_lighting_with_current_leds.applicable,create_doe_prototype_building.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas
diag Autogenerated 18,04b83337-dfa9-4257-8ba9-b11bdae7c6bc,2015-11-13T22:23:51Z,2015-11-13T22:29:20Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,90.1-2010,1.0,true,true,89.37990881548536,0.0,25.512158636919203,81.49563372395706,7.0156506754642365,9.344378007384009,8.762722400827368,0.14944830421781002,173.87152497610933,0.0,58.009797634366656,20.757878311192066,0.0,489.37,1509.47,0.0,10.609426329002373
diag Autogenerated 62,055feec3-3a88-41f2-ae9c-d9cc38382831,2015-11-13T22:18:31Z,2015-11-13T22:22:36Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,1.0,true,true,80.04110642107186,0.0,56.150006322520824,96.01600902414401,0.0,0.0,81.32166778063463,0.0,214.57029940648593,0.0,110.9873368940165,0.05419303559278149,0.0,649.09,1865.55,0.0,9.949439904941402
diag Autogenerated 58,06d6ea45-4fc8-4c05-bdfa-e7b89b85b81b,2015-11-13T22:18:31Z,2015-11-13T22:23:50Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,1.0,true,true,205.17683990373712,0.0,56.206206507580006,152.37275174170395,0.0,256.01191443923256,0.0,0.0,214.57029940648593,0.0,110.9873368940165,0.05419303559278149,0.0,1004.41,3162.16,0.0,9.028158299864117
diag Autogenerated 56,0afb8e0f-ec7e-4f31-bbd3-4bdd798644dd,2015-11-13T22:18:32Z,2015-11-13T22:22:56Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,1.0,true,true,109.12068789026513,0.0,56.206206507580006,138.86062153390378,0.0,0.0,10.298683912094884,0.0,214.57029940648593,0.0,110.9873368940165,0.05419303559278149,0.0,649.13,2015.53,0.0,9.028158299864117
diag Autogenerated 142,0b0db6e1-4ce5-4bfd-a51b-07c737d5b2b4,2015-11-13T22:16:04Z,2015-11-13T22:23:59Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,1.0,true,true,278.15507580678855,0.0,122.04888548463722,227.24848813913084,0.0,0.0,859.8466852764451,0.0,172.13134261001701,109.17482056430465,122.1881503249366,42.53747590409765,3.9910835245286806,2569.47,4802.28,0.0,632.1477899639409
diag Autogenerated 26,0dee89d1-5e83-450a-ad89-dc8cec6758cb,2015-11-13T22:23:36Z,2015-11-13T22:25:37Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,1.0,true,true,163.51044682682524,0.0,85.10055559902965,331.69653337506844,0.0,0.0,8.999139212770952,0.0,173.87902026762657,0.0,127.94428359026529,0.0,0.0,913.93,2828.22,0.0,22.791298223648173
diag Autogenerated 118,0eae90ea-93d1-4d04-a831-17e84d947800,2015-11-13T22:16:04Z,2015-11-13T22:26:32Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,DOE Ref 1980-2004,1.0,true,true,178.11249489587587,0.0,17.539812168231933,230.58646386280114,0.0,0.0,989.6917109024091,0.0,116.54757043691302,18.387096774193548,133.19875459371173,14.666190281747651,4.560024499795835,1720.9,3313.58,0.0,17.612290730910576
diag Autogenerated 17,123024bd-f98f-4b97-ab8c-0bd5041b1abc,2015-11-13T22:23:50Z,2015-11-13T22:27:51Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,false,true,95.83354967086291,0.0,25.512158636919203,87.45532337666165,7.5046904315197,9.34367637215294,12.567690258917432,0.16418264407027017,173.87152497610933,0.0,93.45991768415469,22.566693936889315,0.0,542.77,1670.68,0.0,10.609426329002373
diag Autogenerated 100,1295fed5-c35b-4d0b-b0a0-dea19c663c16,2015-11-13T22:16:04Z,2015-11-13T22:23:43Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref 1980-2004,1.0,true,true,497.05543078807676,0.0,17.560228664761127,230.2628623928134,0.0,0.0,434.2639853001225,0.0,116.54757043691302,18.387096774193548,133.19875459371173,28.47795018374847,5.74009799918334,1493.36,3761.88,0.0,11.860963658636178
diag Autogenerated 115,157d99b0-644b-4294-acc8-08edb3a93d75,2015-11-13T22:16:04Z,2015-11-13T22:26:18Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,false,true,206.71192323397304,0.0,17.539812168231933,291.28572886892607,0.0,0.0,1116.8701510820742,0.0,116.54757043691302,18.387096774193548,283.9679461004492,17.35555328705594,4.5911596570028586,2090.87,4220.35,0.0,17.612290730910576
diag Autogenerated 128,17281bbd-075f-48d1-b084-735b67137c80,2015-11-13T22:16:04Z,2015-11-13T22:23:32Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,1.0,true,true,385.99630331177076,0.0,122.084142406232,267.04385696619477,0.0,0.0,580.0636211150178,0.0,172.14897107081438,109.17482056430465,123.53584615289692,52.009247890534304,4.702391917703293,2280.45,4820.63,0.0,463.6849300458604
diag Autogenerated 130,1768ff8a-2b02-4efa-9e22-2fa6b3578ff2,2015-11-13T22:16:04Z,2015-11-13T22:23:17Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,1.0,true,true,373.9340290111579,0.0,122.084142406232,253.84630979023012,0.0,0.0,562.0720140252033,0.0,172.13134261001701,109.17482056430465,122.1881503249366,46.38753174224722,4.701510494663424,2230.21,4699.0,0.0,463.6858114689003
diag Autogenerated 101,1b9f920d-7dcb-4579-afd5-afc8da29b932,2015-11-13T22:16:04Z,2015-11-13T22:26:00Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,90.1-2010,0.0,false,true,215.25265414454879,0.0,5.922825643119641,106.26071866067784,0.0,0.0,76.53787260106166,0.0,123.86075949367088,28.3008370763577,115.81155573703552,6.518476929358922,5.7186606778276845,775.12,2089.37,8.10483870967742,70.60585953450388
diag Autogenerated 145,1c96763d-f130-43dd-abc8-5f616a017ec8,2015-11-13T22:16:04Z,2015-11-13T22:30:43Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,false,true,213.45731132015814,0.0,66.43918257495466,66.62889317775378,0.0,1.532861670616863,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,926.92,2673.7,0.0,77.78640609704583
diag Autogenerated 87,1d42ab1c-aa9c-4534-bc1a-9b225f99aef4,2015-11-13T22:16:05Z,2015-11-13T22:18:27Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,false,true,95.97687871350792,0.0,68.44406470821582,184.28153566493316,0.0,3.190946778320743,385.56837649684616,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1254.28,3169.18,0.0,0.0
diag Autogenerated 16,1db8ddfc-5ea3-4383-a5d9-5d271af57a8d,2015-11-13T22:23:53Z,2015-11-13T22:27:31Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,1.0,true,true,182.98685492816693,0.0,25.73101778873575,115.50702312999715,10.770845215693848,0.0,354.3518256545216,0.0,195.80184039987606,0.0,82.75287534412065,39.03252510826982,0.0,1085.37,2535.87,0.0,78.43630381118761
diag Autogenerated 165,1ebac868-bcc4-48cc-8a9c-daefbeed1f6d,2015-11-13T22:16:04Z,2015-11-13T22:31:01Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,false,true,87.18593409706607,0.0,66.36582780853901,113.67712267193473,0.0,26.144650540422273,91.91858126822802,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,995.72,2634.39,0.0,109.34666197870689
diag Autogenerated 162,20e2be17-baa8-4ab2-a5a7-674ed833d747,2015-11-13T22:16:04Z,2015-11-13T22:30:35Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,90.1-2010,1.0,true,true,72.996894034775,0.0,17.6693717467229,77.76187957874843,0.0,55.11007787731303,26.1899712490168,0.0,158.59214139792596,113.12478356227635,63.98503123414468,0.06979697134834326,0.0,746.46,1738.57,0.0,160.9625539248716
diag Autogenerated 52,2192709a-f55b-462f-b317-d9f387896800,2015-11-13T22:20:46Z,2015-11-13T22:23:46Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,1.0,true,true,253.13767640334873,0.0,56.2222637033112,129.95088505255723,0.0,204.78946005672205,0.0,0.0,214.57029940648593,0.0,110.9873368940165,0.05419303559278149,0.0,978.28,3080.37,0.0,8.570528221525073
diag Autogenerated 65,228992a6-0a36-4b61-bfb6-59b97ba62839,2015-11-13T22:18:31Z,2015-11-13T22:23:27Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,false,true,118.5864047738043,0.0,21.31592733316072,123.78692904124492,0.0,181.48846190129242,0.32515821355668895,0.0,154.9017600693671,0.0,79.09172472346499,0.030107241995989718,0.0,694.66,2167.78,0.0,15.129892677718033
diag Autogenerated 88,22d22758-801a-440e-9f80-a96fb98f7b4f,2015-11-13T22:16:04Z,2015-11-13T22:18:27Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref 1980-2004,1.0,true,true,77.08403262437936,0.0,68.44406470821582,150.4496532242948,0.0,3.5048103958604875,448.8249730818356,0.0,87.48076495538342,0.0,266.492007375795,0.0,0.0,1102.27,2556.0,0.0,0.0
diag Autogenerated 137,2c7821c2-e3bd-44b4-9cb2-a023e8ace3ee,2015-11-13T22:16:05Z,2015-11-13T22:25:07Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,false,true,249.74152269355827,0.0,104.65488321585433,161.51812778694946,0.0,0.0,285.2831439302124,0.0,151.2248695273545,157.768554175345,106.70859889875004,13.309487902028065,4.367451162552918,1445.54,3277.99,22.2374218728653,181.0698536573327
diag Autogenerated 43,2cacec0a-138f-438c-9f9f-999bc98cb881,2015-11-13T22:22:27Z,2015-11-13T22:24:03Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,false,true,58.45527819078175,0.0,85.00273886845606,309.8442757649268,0.0,0.0,74.86892558103138,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,933.56,2747.82,0.0,25.334533218561702
diag Autogenerated 141,2eaa16d9-a6a4-41da-9077-8d02b6fddbb6,2015-11-13T22:16:04Z,2015-11-13T22:23:44Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,false,true,310.5676452519063,0.0,122.04888548463722,255.0168395871767,0.0,0.0,884.0153050296642,0.0,172.13134261001701,109.17482056430465,196.8587845705134,48.95423563434694,3.989320678448942,2734.91,5275.87,0.0,632.1495528100206
diag Autogenerated 132,2f09912e-8776-4b27-bddf-59758d058737,2015-11-13T22:16:04Z,2015-11-13T22:24:35Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,90.1-2010,1.0,true,true,260.15818017873494,0.0,104.67515594577132,167.1900850485091,0.0,0.0,176.37539454698822,0.0,151.2248695273545,157.768554175345,66.2486370996246,9.7846771655903,4.843419604082398,1289.29,3035.58,22.2374218728653,168.7828164815531
diag Autogenerated 163,2f707f72-7177-4d71-82ad-8de6af49ab58,2015-11-13T22:16:04Z,2015-11-13T22:30:30Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,false,true,88.79468000880257,0.0,66.36582780853901,35.331702665307496,0.0,55.177961192799096,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,856.1,2383.69,0.0,109.34666197870689
diag Autogenerated 116,2fadb691-3f60-4100-b8f1-6f8f17453ded,2015-11-13T22:16:04Z,2015-11-13T22:26:21Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,DOE Ref Pre-1980,1.0,true,true,187.02633728052265,0.0,17.539812168231933,262.4351776235198,0.0,0.0,1114.7345855451204,0.0,116.54757043691302,18.387096774193548,176.25561453654552,16.06829318089016,4.568701510820743,1931.18,3719.05,0.0,17.612290730910576
diag Autogenerated 148,307f0031-e8aa-4702-9033-a13834673f8d,2015-11-13T22:16:04Z,2015-11-13T22:30:45Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,1.0,true,true,179.42069970329263,0.0,66.43918257495466,119.72762616387455,0.0,1.5455090441368042,16.874125750305435,0.0,205.27699012746024,47.920898267056884,153.78953252777995,0.10117898815952892,0.0,868.88,2454.76,0.0,77.78640609704583
diag Autogenerated 76,3131c544-f668-47eb-bb31-eb1ca2d05bf3,2015-11-13T22:16:04Z,2015-11-13T22:18:26Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,DOE Ref 1980-2004,1.0,true,true,208.3226169250956,0.0,68.53124904642131,159.76965897846114,0.0,1.0113383231836235,105.27072916621259,0.0,87.48076495538342,0.0,266.492007375795,0.0,0.0,896.87,2621.12,0.0,0.0
diag Autogenerated 97,3194a901-9416-4851-997b-425ae83617b5,2015-11-13T22:16:04Z,2015-11-13T22:25:11Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,false,true,587.9369130257248,0.0,17.560228664761127,312.8690281747652,0.0,0.0,599.9152715394039,0.0,116.54757043691302,18.387096774193548,283.9679461004492,35.393527970600246,5.778889342588812,1990.22,4990.39,0.0,11.860963658636178
diag Autogenerated 99,338f549f-da06-4b6f-9bb2-0c10422e2356,2015-11-13T22:16:04Z,2015-11-13T22:24:30Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,false,true,527.4316047366272,0.0,17.560228664761127,249.06543487137608,0.0,0.0,448.74795835034706,0.0,116.54757043691302,18.387096774193548,214.5983054307881,29.991833401388323,5.754389546753777,1639.95,4195.96,0.0,11.860963658636178
diag Autogenerated 21,33a28cf3-15ed-4ca1-b2a3-194f69dec05c,2015-11-13T22:23:43Z,2015-11-13T22:28:02Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,false,true,122.38569356309141,0.0,25.699580992414752,142.77245597725772,9.305291711015006,0.0,472.058676031838,0.0,195.80184039987606,0.0,133.32345319734674,22.90544859559855,0.0,1212.06,2672.39,0.0,87.8037206196941
diag Autogenerated 135,3626c1d0-a69b-4d44-b28d-a3e0cc58fc2e,2015-11-13T22:16:04Z,2015-11-13T22:22:10Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,false,true,350.4441049986382,0.0,122.04624121551763,252.22360997383052,0.0,0.0,775.9440261112761,0.0,172.13134261001701,109.17482056430465,196.8587845705134,54.50720078552421,4.226423476173813,2601.93,5221.02,0.0,564.3742910053422
diag Autogenerated 79,3b6b529e-f2b1-436d-aa31-6911b347f7eb,2015-11-13T22:16:04Z,2015-11-13T22:18:26Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,false,true,149.07214068064815,0.0,68.50945296186994,235.47181984228357,0.0,1.6390655582631137,128.6186949376414,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1100.14,3216.22,0.0,0.0
diag Autogenerated 147,3d435ea4-8736-4d7a-b8e8-3e9bb027b62d,2015-11-13T22:16:04Z,2015-11-13T22:30:29Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,false,true,208.4868935268213,0.0,66.43918257495466,138.531741113323,0.0,0.48060019375776236,14.50400795266847,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,1007.3,2898.06,0.0,77.78640609704583
diag Autogenerated 86,40c446bc-64ce-4d7d-9db3-8e1cc2e12268,2015-11-13T22:16:04Z,2015-11-13T22:18:27Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref Pre-1980,1.0,true,true,88.61416135205472,0.0,68.44406470821582,183.1437800513516,0.0,4.180489016952995,491.5627356701643,0.0,87.48076495538342,0.0,266.492007375795,0.0,0.0,1189.91,2744.52,0.0,0.0
diag Autogenerated 95,41f1c2ab-0f3f-42cf-ba43-ebe610dc01ba,2015-11-13T22:16:04Z,2015-11-13T22:18:27Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,0.0,false,true,51.17284730970929,0.0,27.258183339944814,146.24300890588017,0.0,0.0,252.36378536959623,0.0,86.14684458083951,0.0,181.44368545634464,0.0,0.0,770.2,1860.28,0.0,25.571166395668683
diag Autogenerated 159,43b3485a-fe49-48f6-a1f9-c5879f806c8e,2015-11-13T22:16:04Z,2015-11-13T22:30:03Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,false,true,110.8466404781719,0.0,66.44677099906663,116.5834891068172,0.0,9.814361851474304,57.97050126600209,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,962.3,2619.66,0.0,99.55506539956848
diag Autogenerated 7,448ea7b1-bffc-4422-bca6-fc6f89016f35,2015-11-13T22:24:01Z,2015-11-13T22:27:23Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,false,true,215.9797726670529,0.0,25.745239196595247,201.1221439296295,10.927280702148332,0.0,416.315248193507,0.0,195.80184039987606,0.0,199.9851797960201,35.79827756295967,0.0,1366.2,3325.17,0.0,64.5247729439961
diag Autogenerated 10,44ffcb88-02db-4eea-aaa1-5a8b9c9c0d91,2015-11-13T22:23:58Z,2015-11-13T22:26:46Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,1.0,true,true,158.47139326384305,0.0,25.745239196595247,135.83166044667198,7.85246262389466,0.0,290.9520409217269,0.0,195.80184039987606,0.0,82.75287534412065,25.625479972515258,0.0,987.56,2387.13,0.0,64.5232759536951
diag Autogenerated 25,4572fd37-c6ad-4265-b8ae-8cdccda668a5,2015-11-13T22:23:36Z,2015-11-13T22:25:28Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,false,true,180.41317786994287,0.0,85.10055559902965,360.5915955865091,0.0,0.0,7.805775099773065,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,1036.72,3219.58,0.0,22.791298223648173
diag Autogenerated 117,46390a69-b191-44ae-8b40-b30d9ed12e69,2015-11-13T22:16:05Z,2015-11-13T22:26:29Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,false,true,193.30185790118415,0.0,17.539812168231933,251.01827276439363,0.0,0.0,979.7815434871376,0.0,116.54757043691302,18.387096774193548,214.5983054307881,15.597692935892201,4.574316047366272,1828.96,3676.44,0.0,17.612290730910576
diag Autogenerated 14,48f666ed-0feb-4c46-a425-500084dca374,2015-11-13T22:23:54Z,2015-11-13T22:27:32Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,1.0,true,true,225.2888068538204,0.0,25.73101778873575,156.65105305782726,13.115132027059598,0.0,526.9226220683316,0.0,195.80184039987606,0.0,124.12893876860572,47.43288618233043,0.0,1393.51,3152.28,0.0,78.43630381118761
diag Autogenerated 83,4903a939-cef7-4f6a-b59a-b8baf1aa2f89,2015-11-13T22:16:04Z,2015-11-13T22:18:26Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,90.1-2010,0.0,false,true,96.92282878303743,0.0,27.022785626790007,162.64238292233185,0.0,0.0,33.75341653625343,0.0,86.14684458083951,0.0,187.56402599836966,0.0,0.0,619.62,1838.77,0.0,25.571166395668683
diag Autogenerated 48,4a1f5642-1150-4bf6-81e3-544114ada5ed,2015-11-13T22:22:00Z,2015-11-13T22:23:55Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,90.1-2010,1.0,true,true,29.34501917207919,0.0,24.493309335628766,108.576570936693,0.0,32.14257766648407,22.86955160810705,0.0,92.92589404491744,0.0,65.73284294545739,0.0,0.0,411.3,1254.95,35.23358635260975,0.0
diag Autogenerated 166,4d6d8929-ef73-455c-809d-f09b581b762a,2015-11-13T22:16:04Z,2015-11-13T22:30:31Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,1.0,true,true,70.35986836613641,0.0,66.36582780853901,98.95810936942725,0.0,43.661262865540714,105.20591188827817,0.0,205.27699012746024,47.920898267056884,153.78953252777995,0.1112968869754818,0.0,901.0,2306.72,0.0,109.34666197870689
diag Autogenerated 38,4d8623da-478c-4dd6-add7-373dc4833bf8,2015-11-13T22:22:56Z,2015-11-13T22:24:34Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,1.0,true,true,82.06823695124814,0.0,85.00273886845606,309.78558572658267,0.0,0.0,50.238672822599575,0.0,173.87902026762657,0.0,127.94428359026529,0.0,0.0,853.45,2547.1,0.0,24.551999373972922
diag Autogenerated 31,4ed8fe24-76ab-4f59-aa10-f43ef0bc0ac0,2015-11-13T22:23:32Z,2015-11-13T22:25:34Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,false,true,146.0599420924955,0.0,85.08099225291494,344.66703184912745,0.0,0.0,16.6875342358557,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,995.89,3070.54,0.0,23.358635260975035
diag Autogenerated 28,4fc9ea18-66da-4ba2-b9df-df881b77a070,2015-11-13T22:23:36Z,2015-11-13T22:25:26Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,1.0,true,true,110.10251193364113,0.0,85.10055559902965,207.82142577666482,0.0,0.0,5.692933719383363,0.0,173.87902026762657,0.0,127.94428359026529,0.0,0.0,733.33,2263.15,0.0,22.791298223648173
diag Autogenerated 45,504968a2-6787-4a08-aa17-891f8bab8859,2015-11-13T22:22:16Z,2015-11-13T22:23:49Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,false,true,46.67814382972063,0.0,85.00273886845606,264.80945300884264,0.0,0.0,57.594490961734095,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,859.46,2549.15,0.0,25.334533218561702
diag Autogenerated 49,50cd96c3-efc3-4a65-8fd1-7758cb6ee27e,2015-11-13T22:21:53Z,2015-11-13T22:24:47Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,false,true,174.2085307866621,0.0,56.2222637033112,117.16132865266079,0.0,0.0,5.967255363605162,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,755.57,2362.6,0.0,8.570528221525073
diag Autogenerated 150,523eb7e5-d5d5-48a5-8f60-c4aff2284ab0,2015-11-13T22:16:04Z,2015-11-13T22:31:06Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,90.1-2010,1.0,true,true,134.9524441020217,0.0,17.666687247824886,79.91484769495501,0.0,13.484237964720315,6.609236286908504,0.0,158.59214139792596,113.12478356227635,63.98503123414468,0.06979697134834326,0.0,723.51,1760.52,0.0,135.11351403590248
diag Autogenerated 149,59933f2a-cf5d-451b-a8c9-6925c6a09631,2015-11-13T22:16:04Z,2015-11-13T22:30:52Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,false,true,145.0381064618573,0.0,17.666687247824886,85.1549895438768,0.0,10.810477062299165,5.825362608688649,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,774.48,1923.57,0.0,135.11351403590248
diag Autogenerated 85,5c073b4c-98ce-4b1d-b410-384cf8352fb5,2015-11-13T22:16:04Z,2015-11-13T22:18:26Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,false,true,105.44509784262357,0.0,68.44406470821582,208.48390795077574,0.0,3.9058583516057177,433.0097341313607,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1336.12,3329.52,0.0,0.0
